adsh,name,sic,countryba,cityba,fye,form,period,fy,fp,custom,abstract,datatype,qtrs,uom,iprx,value,instance,Ticker,Name,S&P Rating,Mkt cap,sales 1,country,industry,foreign scr,sales 2,ebitda,fcf,net income,ltm sales gr,ltm ebitda gr,ltm ni gr,sales gr,sales 3yr avg growth,ebitda gr,ni growth,ni 5yr gr,tang assets,tang eq,ebitda/int,debt/t. bv,cfo,cash,debt,cash int,interest,ebit,ret on cap,capex,cfo/debt,debt/ebitda,cfo/interest,ebitda/int.1,ebit/int,ebit/sales,debt/t asts,cfo/capex
0001104659-17-065654,ABBOTT LABORATORIES,2834.0,US,ABBOTT PARK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,1740600687.0,abt-20170930.xml,ABT US,ABBOTT LABORATORIES,BBB,106541000000.0,28445000704.0,US,Medical Products,64.68419131,27390,5659,4435,477,27.53889611,50.02291476,-68.33000665,31.34800748,11.44130344,20.32745056,159.6597071,17.94825755,30757,-14395,6.171210469,-1.589644906,5570,9407,22021158216,5.982814178,904,1726,0.891971139,-1135,0.252938558,3.891351514,6.161504425,6.171210469,1.909292035,0.063015699,0.715972241,4.907488987
0001675820-17-000060,TIVO CORP,6794.0,US,SAN CAROLS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,122054000.0,rovi-20170930.xml,TIVO US,TIVO CORP,BB-,1819852416.0,810528992.0,US,Computer Software,25.35803479,826.456,193.591,94.122,-37.956,10.05549423,24.36724664,,27.32474391,15.90173251,33.39328041,-191.2078494,,706.527,-604.135,,-1.783828801,132.084,128.965,,3.089250631,42.756,4.79,0.04446621,-37.962,#VALUE!,#VALUE!,3.089250631,,0.11203106,0.005795832,#VALUE!,3.479374111
0001628280-17-010706,XPERI CORP,3674.0,US,SAN JOSE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,49314332.0,xper-20170930.xml,XPER US,XPERI CORP,BB-,1066420416.0,372009000.0,US,Electronic Compo-Semicon,55.89192255,373.732,87.631,143.942,-56.558,39.41118935,14.90380483,,43.98397319,12.32771961,-29.05406499,,,292.661,-381.787,3.122096337,-2.670933517,147.265,138.26,,5.205181677,28.292,-31.5,-5.989539592,-3.323,#VALUE!,#VALUE!,5.205181677,3.122096337,-1.113388944,-0.084284996,#VALUE!,44.31688234
0000858339-17-000246,CAESARS ENTERTAINMENT CORP,7011.0,US,LAS VEGAS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,704131238.0,czr-20170930.xml,CZR US,CAESARS ENTERTAINMENT CORP,B+,9216677888.0,5860999936.0,US,Casino Hotels,,4852,1160,-2921,-375,50.55227331,79.08232119,,25.14831055,-10.01283251,74.17417417,67.00291242,,20088,-2128,1.548731642,-4.043103448,-2323,2558,1118980750,-3.00129199,774,532,19.14386005,-598,-2.075996392,0.964638578,-3.00129199,1.548731642,0.687338501,0.109645507,0.05570394,-3.884615385
0000101778-17-000121,MARATHON OIL CORP,1311.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,849663522.0,mro-20170930.xml,MRO US,MARATHON OIL CORP,BBB-,18070648832.0,4989999872.0,US,Oil Comp-Explor&Prodtn,24.43682664,4451,1983,155,-5723,41.4399093,49.91212654,93.87144993,38.101148,-17.69249486,72.5848564,48.0354653,,21897,11593,5.232189974,0.460371984,2129,563,6536978000,5.558746736,380,-389,-1.97719724,-1974,0.325685661,3.296509329,5.602631579,5.232189974,-1.023684211,-0.087396091,0.298533041,1.07852077
0000020520-17-000022,FRONTIER COMMUNICATIONS CORP,4813.0,US,NORWALK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,78458000.0,ftr-20170930.xml,FTR US,FRONTIER COMMUNICATIONS CORP,B-,751694464.0,8971000064.0,US,Telephone-Integrated,0,9128,616,662,-1804,-9.356370617,-81.48793955,-552.2900763,2.607913669,26.32836261,-78.89688249,-93.50475566,,15797,-6813,0.397932817,-2.073084201,1850,362,16920091000,1.196636481,1534,-1568,-3.476482705,-1188,0.109337473,27.46768019,1.205997392,0.397932817,-1.022164276,-0.171779141,1.071095208,1.557239057
0000937098-17-000211,TRINET GROUP INC,7389.0,US,SAN LEANDRO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,69485274.0,tnet-20170930.xml,TNET US,TRINET GROUP INC,BB-,3756503040.0,3328833984.0,US,Human Resources,,3275,252,215,178,6.183444636,48.12498656,158.1103785,7.015197465,14.4428566,54.64107316,124.7732196,84.24755033,2278,-109,15.75,-7.942307692,253,336,,12.65,20,217,37.08062868,-38,#VALUE!,#VALUE!,12.65,15.75,10.85,0.066259542,#VALUE!,6.657894737
0001024725-17-000037,TENNECO INC,3714.0,US,LAKE FOREST,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,51588561.0,ten-20170930.xml,TEN US,TENNECO INC,BB+,2461696768.0,9556000000.0,US,Auto/Trk Prts&Equip-Orig,,9274,641,235,207,9.149057681,-11.1878453,-42.45810056,7.849749971,3.364898302,-11.95054945,17.25631188,4.799421254,4771,713,8.217948718,2.13832853,629,315,1519000000,7.765432099,73,417,15.21677976,-394,0.414088216,2.369734789,8.616438356,8.217948718,5.712328767,0.044964417,0.318381891,1.596446701
0001031203-17-000026,GROUP 1 AUTOMOTIVE INC,5500.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,20859019.0,gpi-20170930.xml,GPI US,GROUP 1 AUTOMOTIVE INC,BB+,1488886016.0,11464918272.0,US,Retail-Automobile,21.96347787,11123.721,399.808,-16.907,213.442,6.1754648,2.757828137,46.76068242,2.168602261,3.852495832,2.130442335,-2.196603539,8.701911964,3672.399,-74.384,,-38.07334818,198.925,28.787,2807362539,1.597560192,122.869,341.872,7.962623012,-215.832,0.070858322,7.021776801,1.619000724,,2.782410535,0.030733601,0.764449217,0.921665925
0000101830-17-000043,SPRINT CORP,4813.0,US,OVERLAND PARK,331.0,10-Q,20170930,2017,Q2,0,0,shares,0,shares,,4000345604.0,s-20170930.xml,S US,SPRINT CORP,B,20295444480.0,32406000128.0,US,Cellular Telecom,,32406,11307,-718,7389,-2.821843044,14.0508372,,-2.821843044,-2.00214692,14.0508372,29.28347658,,35099,-23941,,-1.703549408,10062,6610,40808819512,4.254545455,2365,2727,11.23500094,-10780,0.246564349,3.609164191,4.254545455,,1.153065539,0.084151083,1.162677555,0.933395176
0001564590-17-021241,BAXTER INTERNATIONAL INC,3841.0,US,DEERFIELD,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,544831923.0,bax-20170930.xml,BAX US,BAXTER INTERNATIONAL INC,A-,38044475392.0,10763000064.0,US,Medical Products,57.29571063,10561,2019,1203,717,4.871869824,24.26210153,-55.08885299,3.916166486,-0.377941355,32.48031496,29.51991828,-12.07171832,12638,4643,25.2375,0.79219621,1837,3394,3520532000,18.74489796,85,1258,7.323199259,-634,0.521796138,1.743700842,21.61176471,25.2375,14.8,0.119117508,0.278567178,2.897476341
0000821189-17-000054,EOG RESOURCES INC,1311.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,578219230.0,eog-20170930.xml,EOG US,EOG RESOURCES INC,BBB+,70331645952.0,12494626048.0,US,Oil Comp-Explor&Prodtn,2.55192715,11280.15,4335.789,141.094,2582.579,43.15364254,70.04053806,,49.95840305,-4.636524158,86.23435229,,-16.09244515,29833.078,16283.273,15.74903834,0.382097081,4265.336,834.228,6390000000,13.78075305,282.085,926.402,12.74566685,-4124.242,0.667501721,1.473780205,15.12074729,15.74903834,3.28412358,0.082126745,0.214191777,1.034210893
0000015615-17-000034,MASTEC INC,1623.0,US,CORAL GABLES,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,82760624.0,mtz-20170930.xml,MTZ US,MASTEC INC,BB,4059595008.0,6845627904.0,US,Building-Heavy Construct,3.198971489,6606.978,586.568,32.851,347.213,28.70961319,6.984800539,90.25359295,28.67303133,13.97905613,36.04889306,56.6629263,11.33383179,2737.696,104.473,9.91544534,36.79773055,156.263,40.326,1195400000,2.561226664,61.011,398.519,13.72786629,-123.412,0.130720261,2.037956384,2.561226664,9.91544534,6.531920473,0.060317894,0.436644536,1.266189674
0000874761-17-000066,AES CORP,4991.0,US,ARLINGTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,660386566.0,aes-20170930.xml,AES US,AES CORP,BB+,8121989120.0,12485000192.0,US,Electric-Integrated,69.3031657,10530,3418,312,-1161,3.937728938,0.845974329,64.609375,2.421943391,-12.14625408,1.665675193,45.1795548,-26.3420648,31687,4257,2.857859532,11.10948081,2489,949,3843819000,2.127350427,1170,2249,-11.84001372,-2177,0.647533091,1.124581334,2.127350427,2.857859532,1.922222222,0.213580247,0.121305867,1.143316491
0001628280-17-010545,RENAISSANCERE HOLDINGS LTD,6331.0,BM,PEMBROKE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,40029116.0,rnr-20170930.xml,RNR US,RENAISSANCERE HOLDINGS LTD,A-,5176785920.0,2049598944.0,BM,Reinsurance,,2103.679,,1045.787,-222.389,17.00073582,,,21.75216759,18.67732633,,,,14982.986,5444.736,,0.260890178,1045.787,1361.592,850000000,,44.193,,15.65056264,0,1.230337647,#VALUE!,23.66408707,,#VALUE!,#VALUE!,0.056731015,#DIV/0!
0000887730-17-000078,KEMET CORP,3670.0,US,SIMPSONVILLE,331.0,10-Q,20170930,2017,Q2,0,0,shares,0,shares,,56381570.0,kem-20170930.xml,KEM US,KEMET CORP,B+,1198900864.0,1199926016.0,US,Capacitors,73.83843302,1199.926,163.058,58.601,254.529,58.34524295,125.8108295,430.3902978,58.34524295,16.91199131,126.8538357,120.5797151,,1118.068,362.762,1.846719079,0.894864953,123.605,286.846,,3.759047503,32.882,113.303,25.16999685,-65.004,#VALUE!,#VALUE!,3.759047503,1.846719079,3.445745393,0.09442499,#VALUE!,1.901498369
0001193125-17-330205,HOUGHTON MIFFLIN HARCOURT CO,2731.0,US,BOSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,123333025.0,hmhc-20170930.xml,HMHC US,HOUGHTON MIFFLIN HARCOURT CO,B-,832931456.0,1405362016.0,US,Publishing-Books,,1407.511,164.997,76.836,-103.187,1.193560419,1410.290449,65.07656164,2.537071506,0.88719823,,27.65248876,,1169.855,-598.543,4.308578143,-1.230391418,135.13,148.979,,3.156874197,42.805,-113.521,-3.757797121,-58.294,#VALUE!,#VALUE!,3.156874197,4.308578143,-2.652049994,-0.080653721,#VALUE!,2.318077332
0001564590-17-021301,COMSTOCK RESOURCES INC,1311.0,US,FRISCO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,15427561.0,crk-20170930.xml,CRK US,COMSTOCK RESOURCES INC,CCC+,160269520.0,274123000.0,US,Oil Comp-Explor&Prodtn,,255.331,123.374,-5.867,-111.405,41.77993628,1381.183711,-28.44868359,45.31717756,-13.44964286,,53.42652098,,930.419,-369.272,1.668546544,,174.614,61.255,1205345719,1.192319511,146.449,-0.183,-4.565528006,-180.481,0.144866321,9.769851985,1.192319511,1.668546544,-0.001249582,-0.000716717,1.295487,0.967492423
0001564590-17-021522,PACCAR INC,3711.0,US,BELLEVUE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,351610175.0,pcar-20170930.xml,PCAR US,PACCAR INC,A+,22484293632.0,20872500736.0,US,Auto-Med&Heavy Duty Trks,,19456.4,3251.1,869.2,1675.2,22.98776751,16.1480489,31.57156876,14.22566385,1.318824857,54.2633452,10.95431945,6.142487512,23322.8,7933.1,25.5188383,,2715.8,2364.7,1345500000,,,2143.6,10.90167446,-1846.6,2.01843181,0.413859924,#VALUE!,25.5188383,#VALUE!,0.110174544,0.057690329,1.470702913
0001174947-17-001474,MIDDLESEX WATER CO,4941.0,US,ISELIN,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,16346036.0,msex-20170930.xml,MSEX US,MIDDLESEX WATER CO,A,665655168.0,131821000.0,US,Water,0,130.775,53.466,-7.458,22.809,-0.480907155,-2.422854163,2.098870183,-1.603388861,3.814166148,-1.288678827,0.296486415,9.818287127,661.14,231.608,9.159842385,,42.843,4.937,,7.480880042,5.506,38.62,6.539275232,-50.301,#VALUE!,#VALUE!,7.781147839,9.159842385,7.014166364,0.295316383,#VALUE!,0.85173257
0000899751-17-000047,TITAN INTERNATIONAL INC,3312.0,US,QUINCY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,59713184.0,twi0930201710-q_htm.xml,TWI US,TITAN INTERNATIONAL INC,B-,687961984.0,1536803008.0,US,Auto/Trk Prts&Equip-Orig,56.24389859,1468.922,45.26,-33.915,-60.042,18.10623084,94.94352832,15.77406623,16.07471215,-6.537178231,29.99396846,-51.78123212,,1274.837,408.002,1.185934388,1.407765573,-1.289,143.57,400000000,-0.042641172,30.229,-13.184,-0.853994818,-32.626,-0.0032225,8.837825895,-0.042641172,1.185934388,-0.436137484,-0.008975289,0.313765603,-0.039508368
0001365135-17-000044,WESTERN UNION CO,7389.0,US,ENGLEWOOD,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,459292417.0,wu-20170930.xml,WU US,WESTERN UNION CO,BBB,9223766016.0,5611300096.0,US,Commercial Serv-Finance,60.91812537,5524.3,736.3,666.7,-557.1,3.384553025,4.498080088,,1.869848236,-0.480472512,-1.419199357,-8.738540095,-6.041880771,5917.2,-3805.6,5.75234375,-0.856115696,735.8,838.2,3049921000,5.178043631,142.1,473.4,-10.99840203,-69.1,0.24125215,4.142225995,5.178043631,5.75234375,3.331456721,0.085694115,0.515433144,10.64833575
0000716133-17-000062,CINCINNATI BELL INC,4813.0,US,CINCINNATI,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,42185514.0,cbb-20170930.xml,CBB US,CINCINNATI BELL INC,B,729230976.0,1306000000.0,US,Telephone-Integrated,,1288.5,231.1,-7.1,35.1,13.9119058,8.04224208,,8.6608197,3.581527196,-16.0247093,-39.67361492,,1879.1,-426.4,3.517503805,-3.102124256,203.4,17.8,1335210000,2.387323944,85.2,38.1,3.240461194,-210.5,0.152335588,5.777628732,2.387323944,3.517503805,0.447183099,0.029569267,0.710558246,0.966270784
0001558370-17-008099,STORE CAPITAL CORP,6798.0,US,SCOTTSDALE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,190015680.0,stor-20170930.xml,STOR US,STORE CAPITAL CORP,BBB,5061916672.0,470718000.0,US,REITS-Single Tenant,,452.847,393.644,-1025.88,162.038,17.95078681,17.08721903,39.01263835,20.32826438,34.00549357,17.41419372,21.50592444,79.77925031,5899.777,3170.942,3.581903219,,309.425,42.937,,2.568311227,120.478,243.365,4.534544273,-1335.305,#VALUE!,#VALUE!,2.568311227,3.581903219,2.019995352,0.53741109,#VALUE!,0.231726085
0000895126-17-000306,CHESAPEAKE ENERGY CORP,1311.0,US,OKLAHOMA CITY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,908685855.0,chk-20170930.xml,CHK US,CHESAPEAKE ENERGY CORP,B,3583433216.0,9323000064.0,US,Oil Comp-Explor&Prodtn,,9142,1780,-1747,949,2.203464153,,,5.201380898,-22.76573398,,,,12425,-372,3.617886179,-4.958751983,745,5,9399901000,1.201612903,426,785,13.54926223,-2492,0.079256154,5.280843258,1.748826291,3.617886179,1.842723005,0.085867425,0.756531268,0.298956661
0001628280-17-010870,ASSURANT INC,6321.0,US,NEW YORK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,53811707.0,aiz-2017093010q_htm.xml,AIZ US,ASSURANT INC,BBB,4949696000.0,6502099968.0,US,Multi-line Insurance,22.35697584,6415,,468.3,519.6,-6.252428539,,-1.438531029,-14.82757064,-14.14646977,,-52.55733076,-9.360228411,30612.3,3050.8,,0.67243693,530.4,996.8,2025000000,,49.5,,4.98799156,-62.1,0.261925926,#VALUE!,10.71515152,,#VALUE!,#VALUE!,0.066149881,8.541062802
0000851968-17-000092,MOHAWK INDUSTRIES INC,2273.0,US,CALHOUN,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,74338177.0,mhk-20170930.xml,MHK US,MOHAWK INDUSTRIES INC,BBB+,15706754048.0,9682846976.0,US,Textile-Home Furnishings,36.68758409,9491.29,1800.845,287.597,971.638,7.495387828,5.149151189,2.134947174,5.940370933,6.790646616,6.596089759,8.313550912,31.66270949,8731.627,3703.783,53.0409107,0.751143277,1193.595,84.884,3198339768,30.10024209,31.111,1354.173,10.58206555,-905.998,0.373192058,1.776021683,38.36569059,53.0409107,43.52714474,0.142675337,0.366293678,1.317436683
0000048039-17-000053,HOLLYFRONTIER CORP,2911.0,US,DALLAS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,177273061.0,hfc-20170930.xml,HFC US,HOLLYFRONTIER CORP,BBB-,12174355456.0,15299243264.0,US,Oil Refining&Marketing,2.00981E-15,14251.299,1313.83,679.131,805.395,31.91892293,1035.595397,,35.26675019,-6.055705956,399.2893517,180.9573295,-22.98206749,8007.421,3212.207,10.56345729,0.820085482,951.39,630.757,1000000000,7.760304086,117.597,903.893,15.37712085,-272.259,0.95139,0.76113348,8.090257405,10.56345729,7.686361047,0.063425306,0.124884154,3.494429936
0001104659-17-065484,CIGNA CORP,6324.0,US,BLOOMFIELD,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,246549706.0,ci-20170930.xml,CI US,CIGNA CORP,A,43094958080.0,42453000192.0,US,Medical-HMO,5.574867358,41379,3935,3615,2237,6.108320212,23.90526026,31.24357657,4.759614167,6.00072366,15.05847953,29.45273632,8.066934959,54934,6965,16.39583333,0.660560748,4086,2972,6750000000,16.81481481,243,3369,13.24803993,-471,0.605333333,1.715374841,16.81481481,16.39583333,13.86419753,0.081418111,0.122874722,8.675159236
0000320575-17-000050,PIONEER ENERGY SERVICES CORP,1381.0,US,SAN ANTONIO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,77719021.0,pes-20170930.xml,PES US,PIONEER ENERGY SERVICES CORP,B-,439603520.0,495176000.0,US,Oil-Field Services,0,446.455,47.547,-69.094,-75.118,66.23282452,37086.7052,51.41079036,61.13088106,-12.12827381,5403.125,53.50699069,,766.869,210.096,1.895662228,,-5.817,73.64,475000000,-0.212059349,27.039,-51.23,-6.089479576,-63.277,-0.012246316,9.990115044,-0.215133696,1.895662228,-1.894670661,-0.114748407,0.619401749,-0.091929137
0000798949-17-000033,UNIT CORP,1311.0,US,TULSA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,52879660.0,unt-20170930.xml,UNT US,UNIT CORP,B+,1224690560.0,769048000.0,US,Oil Comp-Explor&Prodtn,0,739.813,293.181,-47.623,117.848,20.31734261,127.5587164,,20.91707732,-17.89102436,298.7338157,,,2518.644,1282.752,8.640505732,0.613680115,279.588,0.701,650000000,,,83.924,6.740034594,-327.211,0.430135385,2.217060451,#VALUE!,8.640505732,#VALUE!,0.113439477,0.258075377,0.854457827
0001571049-17-008407,TRAVELPORT WORLDWIDE LTD,4700.0,GB,"LANGLEY, BERKSHIRE",1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,125315860.0,tvpt-20170930.xml,TVPT US,TRAVELPORT WORLDWIDE LTD,B+,2175314688.0,2474353984.0,GB,Commercial Serv-Finance,,2447.279,567.85,200.148,142.463,3.405888194,8.51008846,157.6915568,4.079475843,4.449078057,18.01712116,159.4142013,,959.632,-2091.188,5.140495718,-1.082584989,317.662,122.039,,,,285.889,9.306042404,-117.514,#VALUE!,#VALUE!,#VALUE!,5.140495718,#VALUE!,0.116819129,#VALUE!,2.703184301
0001558370-17-008096,INGREDION INC,2040.0,US,WESTCHESTER,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,71865000.0,ingr-20170930.xml,INGR US,INGREDION INC,BBB,8169879552.0,5847999744.0,US,Food-Misc/Diversified,62.43141289,5832,1051,455,519,0.893688969,5.51558753,11.99497593,2.244039271,0.963809401,4.6812749,5.960264901,4.341318841,4784,1657,13.64935065,0.93227991,769,595,1635000000,9.265060241,79,842,12.13459218,-314,0.470336391,1.555661275,9.734177215,13.64935065,10.65822785,0.144375857,0.341764214,2.449044586
0000849399-17-000016,SYMANTEC CORP,7372.0,US,MOUNTAIN VIEW,331.0,10-Q,20170930,2017,Q2,0,0,shares,0,shares,,619982061.0,symc-20170929.xml,SYMC US,SYMANTEC CORP,BB+,13891388416.0,4846000000.0,US,Internet Security,47.62378701,4846,777,808,1162,20.57725802,79.30232558,,20.57725802,7.739052679,80.69767442,69.20026737,-11.49236585,4799,-5906,3.006993007,-0.850998984,950,1774,5625000000,3.7109375,256,49,7.499316798,-142,0.168888889,7.239382239,3.7109375,3.006993007,0.19140625,0.010111432,1.172119191,6.690140845
0000915912-17-000018,AVALONBAY COMMUNITIES INC,6798.0,US,ARLINGTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,138087866.0,avb-20170930.xml,AVB US,AVALONBAY COMMUNITIES INC,A-,22044305408.0,2197096000.0,US,REITS-Apartments,0,2158.628,1391.568,-259.997,876.921,6.702592026,8.246631877,-24.15407395,5.543220772,8.628176471,4.999830228,2.246836171,21.38503873,18414.821,10394.102,6.695316635,,1256.257,67.088,7372844000,4.757089681,199.661,789.498,4.886052356,-1516.254,0.170389744,5.298227611,6.291949855,6.695316635,3.954192356,0.365740646,0.400375545,0.828526751
0001193125-17-332309,MKS INSTRUMENTS INC,3823.0,US,ANDOVER,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,54294566.0,mksi-20170930.xml,MKSI US,MKS INSTRUMENTS INC,BB+,6378597376.0,2033099008.0,US,Semiconductor Equipment,50.14115514,1915.977,489.19,323.935,339.132,31.2681187,78.17926715,148.9678673,47.9128292,37.10691417,119.1780208,305.8801029,60.5200591,1456.573,631.462,23.90140226,0.46325389,355.222,333.768,,11.46247177,30.99,406.634,17.42914295,-31.287,#VALUE!,#VALUE!,11.46247177,23.90140226,13.12145854,0.212233237,#VALUE!,11.35366127
0000920522-17-000089,ESSEX PROPERTY TRUST INC,6798.0,US,SAN MATEO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,66037029.0,ess-20170930.xml,ESS US,ESSEX PROPERTY TRUST INC,BBB+,15199213568.0,1375750016.0,US,REITS-Apartments,3.74356E-15,1363.899,915.403,281.31,433.059,4.603623927,5.95995656,-32.62872798,5.40169598,12.25194815,6.135896169,24.35052436,23.15350297,12495.706,6436.031,4.314621305,,766.151,44.62,5378311000,3.236063593,222.894,446.522,4.597242406,-484.841,0.142451971,5.875347798,3.437288577,4.314621305,2.003293045,0.327386412,0.430412735,1.580210832
0001628280-17-010795,NOBLE CORP PLC,1381.0,GB,LONDON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,244967113.0,ne-20170930.xml,NE US,NOBLE CORP PLC,B,1396779008.0,1109096000.0,GB,Oil&Gas Drilling,83.07579745,1236.915,384.718,295.968,-516.511,-45.97860373,,73.2823194,-46.26932776,-24.63087903,,,,10794.659,5950.628,1.557815031,,453.938,662.829,#N/A Field Not Applicable,1.554640757,291.989,-163.272,-1.518888242,-157.97,#VALUE!,#VALUE!,1.554640757,1.557815031,-0.55917175,-0.131999369,#VALUE!,2.873570931
0001057877-17-000132,IDACORP INC,4911.0,US,BOISE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,50393038.0,ida-20170930.xml,IDA US,IDACORP INC,BBB,4471781888.0,1357049024.0,US,Electric-Integrated,4.64062E-15,1349.486,470.284,152.532,212.419,5.721450786,9.965107257,4.764150714,6.930635014,1.775234178,12.22087002,7.119728202,4.180778279,6045.405,2256.114,5.878256087,,438.02,76.649,,4.331085491,83.746,304.351,6.888034751,-285.488,#VALUE!,#VALUE!,5.230339359,5.878256087,3.634215366,0.225531054,#VALUE!,1.534285154
0001678531-17-000197,ENVISION HEALTHCARE CORP,8011.0,US,NASHVILLE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,120985906.0,evhc-20170930.xml,EVHC US,ENVISION HEALTHCARE CORP,BB-,5141899264.0,8017700096.0,US,Medical-Hospitals,0,7819.3,601,588.5,-228,72.35638133,-0.144484414,,123.542697,72.69078122,21.14493046,8.700852427,27.05987271,5371,-4032.2,1.968555519,-0.96740564,797.4,312.2,4680400000,3.450454349,231.1,167,4.86554643,-208.9,0.170370054,7.787687188,3.450454349,1.968555519,0.722630896,0.021357411,0.871420592,3.817137386
0001564590-17-021016,UMB FINANCIAL CORP,6021.0,US,KANSAS CITY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,49867273.0,umbf-20170930.xml,UMBF US,UMB FINANCIAL CORP,A-,3983060224.0,1066056992.0,US,Commer Banks-Central US,4.73199E-15,1040.474,,290.079,247.105,9.928735753,,56.11512521,12.41780492,6.530918462,,15.64866687,8.666384353,21570.459,1980.407,,0.728369,326.526,392.723,,,,,5.815834526,-36.447,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,#VALUE!,8.958926661
0001142750-17-000013,AMN HEALTHCARE SERVICES INC,7363.0,US,SAN DIEGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,47772333.0,ahs-20170930.xml,AMN US,AMN HEALTHCARE SERVICES INC,BB-,2713383680.0,2015774016.0,US,Human Resources,,1988.454,244.719,88.733,132.558,4.477161717,9.354284203,27.91108888,4.533059969,25.25610267,10.60645779,28.05170775,46.51300824,686.265,-5.165,13.64401204,8.911617287,115.262,15.147,,,,212.44,17.69632179,-26.529,#VALUE!,#VALUE!,#VALUE!,13.64401204,#VALUE!,0.106836769,#VALUE!,4.344754797
0000108985-17-000122,YORK WATER CO,4941.0,US,YORK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,12860400.0,yorw-20170930.xml,YORW US,YORK WATER CO,A-,399088864.0,48943000.0,US,Water,,48.589,29.242,-4.491,12.974,2.830069754,1.272516376,8.759735366,2.112054472,1.917889778,-0.232002729,9.738974506,6.878456814,332.03,119.405,6.285898538,,20.111,0.002,,3.760471204,5.348,22.473,8.987455653,-24.602,#VALUE!,#VALUE!,3.760471204,6.285898538,4.202131638,0.462512091,#VALUE!,0.817453866
